Status,Taker,Name,Notes,Agency,DocType,Id
審核修正…,張同婉,屏東縣六塊厝農場設置加工出口區計畫環境影響說明書差異分析報告,,環保署,差異分析報告,0950663A
有條件通…,何文淵,龍風發電計畫環境影響說明書,,環保署,說明書,0950651A
審核修正…,呂雅雯,彰農高爾夫球場環境影響說明書變更內容對照表,,環保署,變更內容對照表,0950644A
審核修正…,張瑞芸,中國石油公司石化事業部林園石化廠汽電共生設備汰舊換新及製程改善計畫環境影響說明書變更內容對照表,,環保署,變更內容對照表,0950624A
其他,張瑞芸,國道東部公路蘇澳花蓮段環境影響差異分析報告暨環境現況差異分析及對策檢討報告,本書件為初稿本,環保署,差異分析報告,0950613A
審核修正…,呂雅雯,西寶水力發電計畫環境監測計畫變更內容對照表,,環保署,變更內容對照表,0950604A
審核修正…,何文淵,六輕四期擴建計畫審查結論變更暨第三次環境影響差異分析報告,繳費日期僅供參考,環保署,差異分析報告,0950573A
有條件通…,孫維謙,大鵬灣國家風景BOT開發計畫環境影響說明書,,環保署,說明書,0950561A
審核修正…,烏曉天,農業生物科技園區開發計畫道路及監測井變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0950554A
審核修正…,張同婉,彰化濱海工業區開發計畫變更內容對照表(線西區宏濱段60、61地號土地用途變更),,環保署,變更內容對照表,0950534A
審核修正…,呂雅雯,"北宜高速公路坪林行控中心專用道開放供外來旅客(每日最多4,000車次)環境影響差異分析報告",,環保署,差異分析報告,0950523A
其他,何文淵,台27線水冬瓜至大津、高樹、屏東段拓寬改善計畫-興龍～大津段局部路線及斷面變更環境影響差異分析報告,96年5月22日環署綜字第0960037048號函同意撤案,環保署,差異分析報告,0950513A
審核修正…,呂雅雯,私立立德管理學院環境影響差異分析報告,,環保署,差異分析報告,0950503A
審核修正…,孫維謙,海湖發電計畫第三次變更廠區配置環境影響差異分析報告,,環保署,差異分析報告,0950493A
不同意變更,張同婉,秀岡山莊興建計畫環境影響說明書變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0950484A
審核修正…,何文淵,新竹客雅水資源回收中心用地填築海埔地開發計畫環境影響說明書變更內容對照表,,環保署,變更內容對照表,0950474A
作成徵詢…,呂雅雯,臺北與東部地區間運輸系統發展政策評估說明書,,環保署,政策評估說明書,0950460A
有條件通…,何文淵,新民電力用戶服務及巡修中心暨附設地下配電變電設施聯合辦公大樓新建工程環境影響說明書,,環保署,說明書,0950451A
審查中,溫育勇,台東都蘭灣黃金海休閒渡假村開發計畫環境現況差異分析及對策檢討報告,本書件為修正本,環保署,環境現況差異分…,0950445A
退件/撤銷,烏曉天,聯勤鵝鑾鼻活動中心民間參與整建擴建暨營運案環境影響說明書,,環保署,說明書,0950431A
審核修正…,張瑞芸,桃園縣私立新生高級醫事職業學校改制專科學校變更內容對照表,本書件為初稿本,環保署,變更內容對照表,0950424A
審核修正…,孫維謙,寶來石礦及合盛原石礦申請核定礦業用地第二次環境差異分析報告,,環保署,差異分析報告,0950413A
有條件通…,張瑞芸,國道二號拓寬工程環境影響說明書,,環保署,說明書,0950401A
審核修正…,呂雅雯,北宜高速公路增設烏塗管制站廳舍環境影響差異分析報告,,環保署,差異分析報告,0950393A
審核修正…,呂雅雯,霧峰電影文化城開發案變更內容對照表,,環保署,變更內容對照表,0950384A
審核修正…,周復仁,高雄都會區鐵路地下化綜合規劃環境影響差異分析報告,,環保署,差異分析報告,0950373A
審核修正…,孫維謙,老坑社區環境影響評估報告書變更內容對照表,,環保署,變更內容對照表,0950364A
審核修正…,張秀慧,竹圍工業區A區馬偕段及B區水仙段開發計畫-A區馬偕段第二次變更環境影響差異分析報告變更內容對照表,,新北市,變更內容對照表,0950354B
審核修正…,謝宏松,台北大學社區特定區樹林市大學段二小段90地號住宅商場興建工程環境影響說明書內容變更對照表,,新北市,變更內容對照表,0950344B
審核修正…,呂雅雯,北宜高速公路雪山消防分隊廳舍新建工程環境影響差異分析報告,,環保署,差異分析報告,0950343A
審核修正…,張瑞芸,彰濱工業區設置風力發電機開發計畫環境影響說明書環境影響差異分析報告,,環保署,變更內容對照表,0950334A
審核修正…,張秀慧,淡水地區污水處理廠工程污水處理及廠區配置變更內容對照表,定稿本已上傳,新北市,變更內容對照表,0950334B
審核修正…,謝宏松,宸泰建設三重重陽路住宅大樓開發計畫環影響說明書變更內容對照表,,新北市,變更內容對照表,0950324B
其他,蔡玲儀,和平工業區開發計畫環境影響差異分析報告,本書件為初稿本；本署已於95年11月6日同意開發單位撤回。,環保署,差異分析報告,0950323A
其他,張瑞芸,行政院農業委員會畜產試驗所新竹分所西湖試驗用地整體開發擴大計畫環境影響差異分析報告,申請撤回,環保署,差異分析報告,0950313A
審核修正…, ,捷運新店線新店機廠聯合開發案環境影響差異分析報告,,新北市,差異分析報告,0950313B
其他,張同婉,豐德天然氣發電廠興建計畫環境影響說明書用水量調整變更計畫環境影響差異分析報告,開發單位來函撤回,環保署,差異分析報告,0950303A
審核修正…, ,東雲保長坑廠房新建工程環境影響差異分析報告,定稿本,新北市,差異分析報告,0950303B
審核修正…, ,汐止康誥坑段住宅社區興建工程變更內容對照表,定稿本,新北市,變更內容對照表,0950294B
有條件通…,烏曉天,一般觀光旅館豐邑尊榮飯店及國際觀光旅館承恩國際大飯店環境影響說明書,,環保署,說明書,0950291A
審核修正…, ,厚生大陸工程板橋住宅新建工程環境影響說明書更正內容對照表,,新北市,變更內容對照表,0950284B
審核修正…, ,麗寶建設板橋市新板段二小段5、6地號住商大樓新建工程環境影響說明書變更內容對照表(95年9月),,新北市,變更內容對照表,0950274B
有條件通…,呂雅雯,和平火力發電廠及輸電線路擴建計畫環境影響說明書,,環保署,說明書,0950271A
審核修正…, ,麗寶建設板橋市新板段二小段5、6地號住商大樓新建工程環境影響說明書變更內容對照表(95年4月),,新北市,變更內容對照表,0950264B
退件/撤銷,孫維謙,大鵬灣國家風景區BOT第一期(遊一區遊艇港區及停一區)開發計畫環境影響說明書,"大鵬灣國際開發股份有限公司95年12月4日撤回本案,本署95年12月14日環署綜字第0950097819號函同意撤回",環保署,說明書,0950261A
有條件通…,張瑞芸,龍港風力發電機組開發計畫環境影響說明書暨龍港工業園區開發計畫增設風力發電機組環境影響差異分析報告,,環保署,說明書,0950251A
其他, ,福頂建設汐止市昊天段集合住宅新建 工程環境影響差異分析報告,定稿本,新北市,差異分析報告,0950243B
有條件通…,孫維謙,布袋國內商港整體規劃環境影響評估報告書,,環保署,評估報告書,0950242A
有條件通…,張瑞芸,國立清華大學宜蘭園區環境影響說明書,,環保署,說明書,0950231A
有條件通…,謝宏松,林口電廠更新擴建計畫環境影響說明書,,新北市,說明書,0950231B
審查中, ,馬偕護理專科學校校區整體開發建築計畫環境影響差異分析報告,,新北市,差異分析報告,0950223B
有條件通…, ,臺北縣汐止市新峰段697等6筆地號集合住宅新建工程,定稿本,新北市,說明書,0950211B
有條件通…,呂雅雯,新竹科學工業園區宜蘭園區宜蘭城南基地開發計畫環境影響說明書,,環保署,說明書,0950201A
退件/撤銷, ,臺北縣汐止市保長坑段保長坑小段地號120等11筆集合住宅新建工程,,新北市,說明書,0950201B
有條件通…,何文淵,新竹科學工業園區宜蘭園區五結中興基地開發計畫環境影響說明書,,環保署,說明書,0950191A
有條件通…,謝宏松,遠雄建設台北大學社區特定區樹林市大學段二小段94地號住宅商場新建工程,定稿本,新北市,說明書,0950191B
有條件通…,張瑞芸,新竹科學工業園區龍潭基地(替代方案)開發計畫環境影響說明書,,環保署,說明書,0950181A
有條件通…,謝宏松,台北大學社區特定區樹林市大學段二小段88地號住宅商場新建工程,,新北市,說明書,0950181B
審核修正…,謝宏松,八里下罟子區域性垃圾衛生掩埋場-穩定掩埋區環境影響差異分析報告,,新北市,差異分析報告,0950173B
有條件通…,孫維謙,花東線鐵路電氣化綜合規劃環境影響說明書,,環保署,說明書,0950171A
審核修正…, ,板橋站前高峰會大樓興建工程環境影響差異分析報告,,新北市,差異分析報告,0950163B
有條件通…,孫維謙,金昌石礦申請核定暨變更核定礦業用地﹙金昌、寶來及合盛原石礦三礦聯合開採﹚案環境影響說明書,,環保署,說明書,0950161A
有條件通…,張瑞芸,桃園煉油廠第三重油加氫脫硫工場興建計畫環境影響說明書,,環保署,說明書,0950151A
退件/撤銷, ,臺北縣板橋市江子翠溪頭路小段238-1、239-4地號旅館興建工程,,新北市,說明書,0950151B
有條件通…,張瑞芸,大林廠興建重油轉化工場暨媒組工場擴增計畫環境影響說明書,,環保署,說明書,0950141A
審核修正…,姜樹成,中國醫藥大學水源段245、282、282-2地號土地新建大樓環境影響說明書變更內容對照表,,臺中市,變更內容對照表,0950134T
進入二階…,呂雅雯,台塑鋼鐵股份有限公司一貫作業鋼廠建廠計畫環境影響說明書,,環保署,說明書,0950131A
有條件通…, ,厚生大陸工程板橋住宅新建工程案環境影響說明書,定稿本,新北市,說明書,0950131B
審核修正…,姜樹成,中國醫藥大學水源段245、282、282-2地號土地新建大樓環境影響差異分析報告,,臺中市,差異分析報告,0950123T
有條件通…,張同婉,台灣中油股份有限公司M9505煉製事業部高雄煉油廠第二煤裂工場環保汽油品質提升計畫環境影響說明書,,環保署,說明書,0950121A
不應開發…,謝宏松,秀麗土石方資源堆置場申請設置案,,新北市,說明書,0950121B
審核修正…,姜樹成,中國醫藥大學附設醫院新建醫療大樓環境影響說明書變更內容對照表,定稿本,臺中市,變更內容對照表,0950114T
有條件通…,張同婉,陸軍飛彈砲兵學校關廟基地開發案環境影響說明書,,環保署,說明書,0950111A
有條件通…,謝宏松,三重市垃圾轉運站設置工程,定稿本,新北市,說明書,0950111B
其他, ,汐止鎮汐止段下寮小段集合住宅環境影響差異分析報告,,新北市,差異分析報告,0950103B
退件/撤銷,呂雅雯,大湖溫泉主題飯店環境影響說明書,補正期限至96年11月30日;本書件為初稿本,環保署,說明書,0950101A
有條件通…,曾文慧,薇閣新竹館環境影響說明書,,新竹市,說明書,0950101S
有條件通…,姜樹成,台中市第一花園公墓整體開發計畫,定稿本,臺中市,說明書,0950101T
